Student_ID,Age,Gender,Degree,Branch,CGPA,Internships,Projects,Coding_Skills,Communication_Skills,Aptitude_Test_Score,Soft_Skills_Rating,Certifications,Backlogs,Placement_Status,Placed,Avg_Skill_Score,Experience_Score
6695,20,Female,MCA,IT,8.39,2,5,7,5,91,8,2,1,Placed,1,6.666666666666667,11
10510,24,Female,B.Sc,IT,9.33,1,6,9,7,91,6,3,1,Placed,1,7.333333333333333,11
1710,18,Male,MCA,ECE,5.2,1,2,1,6,55,4,0,2,Not Placed,0,3.6666666666666665,4
251,24,Male,B.Sc,IT,6.62,1,3,5,4,54,5,1,0,Not Placed,0,4.666666666666667,6
19136,20,Female,B.Tech,CSE,7.08,1,4,7,2,77,4,2,0,Not Placed,0,4.333333333333333,8
43639,18,Female,BCA,Civil,5.85,1,2,3,5,52,7,1,2,Not Placed,0,5.0,5
43195,22,Male,B.Tech,ECE,6.57,0,2,2,4,73,6,1,2,Not Placed,0,4.0,3
8102,22,Female,BCA,ECE,5.75,0,2,2,7,45,4,1,2,Not Placed,0,4.333333333333333,3
42890,22,Male,B.Tech,ME,6.65,0,3,3,4,81,5,1,2,Not Placed,0,4.0,4
17882,18,Female,B.Sc,ECE,7.0,0,3,3,5,78,6,1,1,Not Placed,0,4.666666666666667,4
23377,23,Female,B.Tech,IT,5.25,0,3,5,9,41,6,1,1,Not Placed,0,6.666666666666667,4
13283,20,Female,BCA,ME,8.51,1,5,7,5,96,6,2,1,Placed,1,6.0,9
34475,21,Male,BCA,CSE,7.22,2,4,7,6,81,4,2,0,Placed,1,5.666666666666667,10
29213,22,Male,B.Sc,Civil,7.1,0,4,5,4,69,5,2,0,Not Placed,0,4.666666666666667,6
19638,23,Male,B.Sc,ME,7.43,2,5,9,5,84,6,3,2,Not Placed,0,6.666666666666667,12
21887,21,Female,B.Sc,ME,6.17,1,3,4,3,50,5,1,2,Not Placed,0,4.0,6
16067,19,Female,B.Sc,Civil,6.03,0,2,1,5,53,7,0,2,Not Placed,0,4.333333333333333,2
39383,23,Female,MCA,CSE,5.57,0,3,5,6,46,6,1,1,Not Placed,0,5.666666666666667,4
48312,18,Male,MCA,Civil,5.72,1,2,3,8,68,5,1,1,Not Placed,0,5.333333333333333,5
32109,21,Female,B.Tech,Civil,6.93,2,3,5,4,85,7,2,2,Not Placed,0,5.333333333333333,9
22067,24,Female,MCA,ME,6.14,1,3,3,4,48,7,1,1,Not Placed,0,4.666666666666667,6
11333,18,Female,BCA,Civil,7.94,2,4,6,5,66,5,2,0,Placed,1,5.333333333333333,10
40659,19,Female,MCA,IT,6.87,1,4,6,6,68,4,2,2,Not Placed,0,5.333333333333333,8
12445,20,Female,MCA,ME,5.79,2,3,5,4,65,5,2,3,Not Placed,0,4.666666666666667,9
37694,18,Female,B.Sc,Civil,6.04,0,3,4,6,51,6,1,3,Not Placed,0,5.333333333333333,4
15103,20,Female,MCA,ECE,6.48,0,4,6,6,65,5,2,3,Not Placed,0,5.666666666666667,6
30073,20,Female,B.Sc,ME,6.57,0,3,4,5,63,4,1,0,Not Placed,0,4.333333333333333,4
39754,23,Male,BCA,ME,6.42,2,4,6,5,76,6,2,2,Not Placed,0,5.666666666666667,10
23782,22,Female,MCA,Civil,8.3,3,5,7,6,89,6,2,1,Placed,1,6.333333333333333,13
38222,20,Female,BCA,ECE,6.79,1,3,5,6,59,4,1,2,Not Placed,0,5.0,6
49094,22,Male,B.Sc,CSE,7.61,3,5,9,5,73,4,3,0,Placed,1,6.0,14
49038,22,Male,B.Tech,CSE,6.87,1,4,7,7,76,4,2,0,Placed,1,6.0,8
27603,24,Male,B.Tech,ME,8.56,1,4,6,5,74,7,2,0,Placed,1,6.0,8
14194,19,Female,BCA,IT,7.46,2,5,8,9,72,4,2,0,Placed,1,7.0,11
4034,19,Female,B.Tech,ECE,7.83,2,4,7,5,94,3,2,2,Not Placed,0,5.0,10
37324,23,Female,BCA,ME,6.23,0,2,2,6,50,6,1,2,Not Placed,0,4.666666666666667,3
23786,23,Male,MCA,IT,7.29,1,5,8,7,81,5,3,0,Placed,1,6.666666666666667,10
44796,20,Male,BCA,Civil,5.96,0,3,4,7,93,5,2,1,Not Placed,0,5.333333333333333,5
109,19,Male,MCA,IT,7.52,0,4,5,6,67,4,2,0,Placed,1,5.0,6
15382,18,Male,B.Sc,ME,7.07,3,4,7,6,55,6,2,2,Not Placed,0,6.333333333333333,12
29236,18,Female,B.Sc,Civil,6.17,0,3,4,8,66,6,1,2,Not Placed,0,6.0,4
49981,23,Male,B.Tech,Civil,7.48,0,4,6,6,74,6,2,2,Not Placed,0,6.0,6
29401,18,Male,BCA,IT,5.99,0,4,9,5,67,5,3,1,Not Placed,0,6.333333333333333,7
38108,19,Female,B.Sc,ME,6.07,0,3,4,6,71,5,1,2,Not Placed,0,5.0,4
5240,19,Female,B.Tech,IT,6.0,0,4,6,6,54,7,2,3,Not Placed,0,6.333333333333333,6
38612,19,Male,BCA,Civil,5.74,0,3,6,6,56,5,2,1,Not Placed,0,5.666666666666667,5
22259,18,Male,MCA,ECE,6.28,0,3,3,6,60,8,1,2,Not Placed,0,5.666666666666667,4
10895,19,Male,MCA,Civil,7.85,1,5,8,7,85,6,3,0,Placed,1,7.0,10
30087,24,Female,B.Tech,IT,6.25,0,3,4,6,63,4,1,1,Not Placed,0,4.666666666666667,4
8413,23,Male,BCA,CSE,8.14,1,5,8,7,85,7,3,0,Placed,1,7.333333333333333,10
46421,23,Female,BCA,ECE,6.81,0,4,7,5,46,6,2,1,Not Placed,0,6.0,6
11543,24,Female,BCA,CSE,5.74,0,3,4,7,66,3,1,2,Not Placed,0,4.666666666666667,4
15524,20,Male,BCA,CSE,5.84,1,4,7,6,47,7,2,2,Not Placed,0,6.666666666666667,8
25352,20,Female,MCA,CSE,8.15,2,5,9,6,81,5,3,0,Placed,1,6.666666666666667,12
10621,22,Female,B.Tech,IT,6.61,1,4,7,4,65,6,2,2,Not Placed,0,5.666666666666667,8
31754,23,Female,MCA,ECE,8.39,2,5,7,4,76,5,2,0,Not Placed,0,5.333333333333333,11
49652,20,Female,B.Sc,ECE,5.72,2,4,7,5,62,5,2,3,Not Placed,0,5.666666666666667,10
19453,19,Male,MCA,IT,6.54,0,3,5,5,67,6,2,2,Not Placed,0,5.333333333333333,5
48607,22,Female,B.Sc,Civil,6.92,1,2,1,4,72,8,1,1,Not Placed,0,4.333333333333333,5
22181,19,Female,BCA,Civil,7.89,0,4,5,5,64,5,2,0,Placed,1,5.0,6
16455,23,Female,BCA,IT,5.1,0,3,4,5,65,6,1,3,Not Placed,0,5.0,4
10266,19,Male,MCA,CSE,7.49,3,5,10,5,79,5,3,0,Placed,1,6.666666666666667,14
31570,23,Male,MCA,IT,7.46,1,4,6,9,71,6,2,0,Placed,1,7.0,8
38858,21,Female,MCA,Civil,7.48,1,4,5,3,84,5,2,0,Not Placed,0,4.333333333333333,8
44535,19,Male,B.Sc,IT,6.48,0,4,7,4,57,6,2,2,Not Placed,0,5.666666666666667,6
13032,23,Female,MCA,Civil,4.51,1,2,4,1,35,6,1,2,Not Placed,0,3.6666666666666665,5
43641,21,Male,MCA,Civil,6.02,0,2,1,3,53,4,0,1,Not Placed,0,2.6666666666666665,2
27987,18,Female,BCA,IT,6.21,1,4,6,4,56,4,2,1,Not Placed,0,4.666666666666667,8
46666,21,Male,MCA,IT,6.67,1,4,8,6,63,7,2,2,Not Placed,0,7.0,8
1422,22,Male,B.Tech,Civil,7.33,0,4,6,5,87,4,2,0,Placed,1,5.0,6
32854,24,Female,B.Tech,IT,6.0,2,4,7,6,39,6,2,2,Not Placed,0,6.333333333333333,10
27895,23,Male,B.Tech,ECE,6.08,0,4,6,6,55,6,2,3,Not Placed,0,6.0,6
33773,23,Female,B.Tech,CSE,4.92,1,2,3,5,62,6,1,1,Not Placed,0,4.666666666666667,5
1128,22,Male,MCA,ME,7.97,2,4,7,7,79,6,2,0,Placed,1,6.666666666666667,10
15722,20,Male,BCA,CSE,8.88,1,6,10,5,88,5,3,0,Placed,1,6.666666666666667,11
36388,21,Male,B.Tech,IT,8.33,1,5,8,3,94,3,3,0,Not Placed,0,4.666666666666667,10
21715,22,Male,MCA,CSE,6.78,0,5,9,6,58,4,2,0,Placed,1,6.333333333333333,7
25027,21,Female,BCA,ECE,7.0,0,3,3,6,79,5,1,0,Not Placed,0,4.666666666666667,4
10518,23,Female,MCA,IT,6.31,0,3,5,6,57,6,1,3,Not Placed,0,5.666666666666667,4
14613,22,Male,BCA,IT,5.08,1,3,6,4,48,5,2,1,Not Placed,0,5.0,7
35045,22,Female,MCA,IT,6.37,0,3,5,7,57,5,1,2,Not Placed,0,5.666666666666667,4
6530,18,Male,B.Tech,IT,6.75,2,4,7,6,55,7,2,0,Placed,1,6.666666666666667,10
41821,24,Male,BCA,ECE,7.71,2,5,8,7,73,7,2,0,Placed,1,7.333333333333333,11
40864,18,Female,B.Tech,ECE,6.96,0,3,3,5,77,5,1,2,Not Placed,0,4.333333333333333,4
35031,18,Male,MCA,ME,5.38,1,3,6,6,46,6,2,3,Not Placed,0,6.0,7
41613,21,Male,B.Tech,IT,6.1,0,3,5,5,59,3,1,3,Not Placed,0,4.333333333333333,4
38465,21,Female,MCA,IT,6.99,1,4,6,5,67,6,2,1,Placed,1,5.666666666666667,8
7398,21,Male,MCA,CSE,6.18,1,4,7,5,68,6,2,1,Not Placed,0,6.0,8
24812,23,Female,B.Sc,IT,6.33,0,3,5,4,65,8,2,3,Not Placed,0,5.666666666666667,5
4177,19,Male,B.Tech,CSE,7.52,2,5,8,5,83,4,3,0,Placed,1,5.666666666666667,12
24993,18,Female,B.Sc,ME,8.49,0,4,4,5,79,4,1,1,Not Placed,0,4.333333333333333,5
34641,19,Female,B.Sc,Civil,7.59,0,3,3,6,72,6,1,2,Not Placed,0,5.0,4
21252,24,Male,B.Tech,Civil,5.65,0,2,3,4,54,5,1,1,Not Placed,0,4.0,3
46274,19,Male,BCA,Civil,8.56,1,5,7,4,99,5,2,0,Not Placed,0,5.333333333333333,9
13000,24,Female,B.Sc,ME,7.01,2,5,8,6,39,5,2,1,Not Placed,0,6.333333333333333,11
38265,21,Male,B.Sc,IT,6.62,0,4,6,7,68,6,2,1,Placed,1,6.333333333333333,6
43848,21,Male,MCA,ME,5.9,0,2,2,4,55,6,1,1,Not Placed,0,4.0,3
11325,18,Female,B.Sc,IT,5.09,2,4,7,5,47,5,2,1,Not Placed,0,5.666666666666667,10
36992,18,Female,B.Tech,ECE,6.48,2,3,5,4,83,4,2,1,Not Placed,0,4.333333333333333,9
27935,20,Female,MCA,IT,7.32,2,5,8,6,75,9,2,1,Placed,1,7.666666666666667,11
44512,19,Male,B.Sc,ME,7.38,1,3,4,5,74,5,1,2,Not Placed,0,4.666666666666667,6
740,19,Male,BCA,IT,6.71,0,3,4,5,75,7,1,0,Not Placed,0,5.333333333333333,4
11635,19,Male,B.Sc,CSE,7.53,1,4,7,5,75,7,2,0,Placed,1,6.333333333333333,8
28699,23,Male,B.Tech,IT,7.76,1,4,5,5,67,5,2,1,Placed,1,5.0,8
5780,18,Female,B.Sc,IT,7.29,2,5,8,6,73,6,2,0,Placed,1,6.666666666666667,11
28093,19,Male,BCA,IT,7.62,2,4,7,8,75,2,2,0,Placed,1,5.666666666666667,10
6815,23,Female,B.Tech,IT,5.69,0,3,4,7,45,6,1,1,Not Placed,0,5.666666666666667,4
35650,19,Male,B.Tech,Civil,6.39,0,3,3,2,65,5,1,2,Not Placed,0,3.3333333333333335,4
24020,21,Female,B.Sc,CSE,6.97,0,3,4,5,78,6,1,0,Not Placed,0,5.0,4
43862,20,Female,B.Sc,ECE,7.63,1,5,9,5,80,6,3,0,Placed,1,6.666666666666667,10
5939,24,Male,B.Sc,ECE,6.09,1,3,4,5,42,6,1,2,Not Placed,0,5.0,6
10749,19,Female,B.Tech,Civil,8.23,1,5,7,6,97,3,2,0,Placed,1,5.333333333333333,9
12636,23,Male,B.Tech,CSE,6.39,1,4,7,6,69,7,2,3,Not Placed,0,6.666666666666667,8
16661,21,Female,B.Sc,IT,7.5,1,4,7,5,91,4,2,0,Placed,1,5.333333333333333,8
16631,23,Female,MCA,CSE,7.25,2,4,7,6,80,6,2,0,Placed,1,6.333333333333333,10
28309,19,Female,MCA,IT,8.31,1,5,7,5,91,4,2,0,Placed,1,5.333333333333333,9
4406,21,Female,MCA,IT,7.07,3,5,8,7,67,9,2,0,Placed,1,8.0,13
23456,18,Female,BCA,ME,6.22,1,3,5,6,46,7,1,3,Not Placed,0,6.0,6
29650,19,Female,MCA,Civil,7.44,0,3,3,6,58,5,1,0,Not Placed,0,4.666666666666667,4
36803,22,Female,MCA,ME,7.51,1,5,9,3,73,6,3,2,Not Placed,0,6.0,10
22076,23,Male,MCA,IT,6.69,2,5,9,6,72,6,3,0,Placed,1,7.0,12
43094,20,Female,BCA,Civil,5.71,0,2,2,5,66,4,1,1,Not Placed,0,3.6666666666666665,3
13158,21,Male,B.Sc,IT,8.45,1,6,10,5,75,4,3,0,Placed,1,6.333333333333333,11
46143,24,Male,B.Tech,ECE,6.01,0,3,5,6,59,6,1,3,Not Placed,0,5.666666666666667,4
37220,21,Male,B.Tech,IT,8.11,1,6,10,6,76,5,3,1,Placed,1,7.0,11
32517,20,Male,MCA,IT,6.26,1,4,7,3,66,6,2,1,Not Placed,0,5.333333333333333,8
13183,20,Female,MCA,Civil,7.71,0,4,6,7,65,5,2,2,Not Placed,0,6.0,6
27801,20,Female,B.Tech,Civil,7.32,1,4,6,3,67,5,2,2,Not Placed,0,4.666666666666667,8
4067,22,Female,BCA,IT,7.27,1,5,8,3,60,7,2,0,Not Placed,0,6.0,9
2261,18,Male,B.Tech,ECE,7.48,1,5,9,5,85,8,3,0,Placed,1,7.333333333333333,10
45356,24,Female,B.Sc,IT,5.87,0,3,5,6,59,4,1,1,Not Placed,0,5.0,4
12292,21,Male,B.Tech,Civil,7.19,3,4,7,7,63,5,2,0,Placed,1,6.333333333333333,12
34372,24,Male,MCA,ME,6.73,0,4,7,4,62,5,2,0,Not Placed,0,5.333333333333333,6
47851,24,Female,B.Tech,CSE,6.22,1,4,8,6,54,8,2,1,Not Placed,0,7.333333333333333,8
29337,19,Female,B.Tech,Civil,6.61,0,2,1,7,66,5,1,0,Not Placed,0,4.333333333333333,3
32541,24,Male,MCA,ECE,7.19,1,4,5,6,83,6,2,0,Placed,1,5.666666666666667,8
14111,23,Female,B.Sc,IT,6.43,1,3,5,6,60,5,2,2,Not Placed,0,5.333333333333333,7
27146,20,Female,BCA,IT,6.5,0,4,7,6,72,6,2,2,Not Placed,0,6.333333333333333,6
28480,21,Female,MCA,ME,6.78,1,4,6,6,70,7,2,0,Placed,1,6.333333333333333,8
42564,21,Female,B.Sc,Civil,6.58,0,3,3,6,67,6,1,2,Not Placed,0,5.0,4
5365,20,Male,MCA,Civil,7.7,1,4,7,4,79,5,2,0,Not Placed,0,5.333333333333333,8
30425,19,Female,B.Sc,CSE,7.46,3,4,7,8,80,8,2,1,Placed,1,7.666666666666667,12
49107,19,Female,B.Tech,CSE,8.32,1,5,9,4,79,5,3,0,Not Placed,0,6.0,10
39824,18,Male,BCA,IT,6.45,0,3,4,4,69,5,1,1,Not Placed,0,4.333333333333333,4
40222,18,Female,B.Sc,Civil,5.02,0,2,1,3,61,4,1,3,Not Placed,0,2.6666666666666665,3
29307,22,Female,MCA,ME,6.67,0,3,4,7,75,6,1,2,Not Placed,0,5.666666666666667,4
24170,22,Male,B.Sc,ECE,6.7,0,4,6,5,62,6,2,2,Not Placed,0,5.666666666666667,6
37817,23,Male,B.Tech,ME,7.08,2,5,9,4,61,5,3,0,Not Placed,0,6.0,12
27296,20,Male,MCA,IT,6.75,1,4,7,6,64,6,2,1,Placed,1,6.333333333333333,8
21892,24,Female,B.Sc,Civil,7.64,1,3,4,5,70,6,1,0,Not Placed,0,5.0,6
38566,18,Female,B.Tech,IT,5.92,0,3,5,4,57,7,1,3,Not Placed,0,5.333333333333333,4
3993,20,Female,B.Sc,CSE,7.47,1,4,6,6,91,4,2,0,Placed,1,5.333333333333333,8
48716,21,Male,B.Sc,Civil,7.96,1,3,4,6,86,6,2,1,Not Placed,0,5.333333333333333,7
15324,20,Male,B.Tech,CSE,6.79,1,4,7,5,54,4,2,0,Not Placed,0,5.333333333333333,8
6839,21,Female,B.Tech,Civil,6.13,0,3,4,5,43,6,1,1,Not Placed,0,5.0,4
42981,22,Female,BCA,ME,7.85,0,4,5,4,77,6,2,1,Not Placed,0,5.0,6
20861,19,Male,BCA,ECE,7.28,2,5,8,8,84,6,3,1,Placed,1,7.333333333333333,12
39991,18,Female,B.Sc,ECE,6.69,0,4,6,6,55,4,2,1,Placed,1,5.333333333333333,6
32586,21,Female,B.Sc,CSE,6.73,1,5,10,5,57,7,3,2,Not Placed,0,7.333333333333333,10
347,18,Female,MCA,Civil,7.82,1,4,6,3,93,5,2,0,Not Placed,0,4.666666666666667,8
12108,21,Female,B.Tech,CSE,6.57,0,4,7,3,61,6,2,0,Not Placed,0,5.333333333333333,6
44847,22,Female,B.Sc,ECE,6.81,1,4,6,7,67,8,2,0,Placed,1,7.0,8
45010,21,Male,MCA,Civil,7.19,0,3,3,3,68,4,1,0,Not Placed,0,3.3333333333333335,4
3597,21,Female,B.Sc,ECE,6.73,0,3,3,5,65,4,1,1,Not Placed,0,4.0,4
40707,22,Male,B.Tech,CSE,8.1,2,5,7,9,88,6,2,0,Placed,1,7.333333333333333,11
31124,21,Male,B.Tech,CSE,5.72,0,4,7,6,59,6,2,2,Not Placed,0,6.333333333333333,6
24686,22,Female,B.Sc,CSE,6.9,0,5,9,5,79,6,3,0,Placed,1,6.666666666666667,8
21611,23,Female,MCA,ME,6.5,0,3,5,4,81,6,2,1,Not Placed,0,5.0,5
32229,24,Male,MCA,IT,6.95,1,4,6,3,70,4,2,2,Not Placed,0,4.333333333333333,8
41389,21,Female,BCA,ECE,7.24,0,3,4,5,85,6,2,0,Not Placed,0,5.0,5
22037,21,Female,BCA,ME,6.86,2,3,5,7,69,5,2,2,Not Placed,0,5.666666666666667,9
18420,18,Male,B.Sc,IT,5.34,0,3,5,6,60,4,2,1,Not Placed,0,5.0,5
48896,20,Female,B.Sc,Civil,6.33,0,2,2,5,57,6,1,2,Not Placed,0,4.333333333333333,3
43186,19,Female,MCA,IT,6.96,1,4,6,7,79,6,2,1,Placed,1,6.333333333333333,8
25387,20,Male,BCA,Civil,6.3,0,3,3,4,77,5,1,1,Not Placed,0,4.0,4
39912,19,Male,B.Sc,ME,7.44,0,4,6,7,68,3,2,0,Placed,1,5.333333333333333,6
32083,20,Female,B.Tech,ECE,6.43,1,3,4,4,39,4,1,3,Not Placed,0,4.0,6
39318,21,Female,B.Sc,Civil,6.07,0,3,3,5,50,5,1,2,Not Placed,0,4.333333333333333,4
36589,20,Female,BCA,Civil,7.73,0,3,4,2,78,5,1,0,Not Placed,0,3.6666666666666665,4
2754,18,Male,B.Sc,ME,7.44,2,4,7,5,88,7,2,1,Placed,1,6.333333333333333,10
15217,20,Female,MCA,ME,6.26,0,3,4,5,86,6,2,1,Not Placed,0,5.0,5
26972,18,Male,BCA,Civil,7.6,1,4,6,6,92,6,2,1,Placed,1,6.0,8
20415,22,Female,MCA,IT,7.3,1,5,8,7,76,5,2,1,Placed,1,6.666666666666667,9
5572,19,Male,BCA,ME,5.93,0,2,3,7,66,6,1,3,Not Placed,0,5.333333333333333,3
35527,20,Male,B.Sc,CSE,5.4,0,3,5,5,42,7,1,3,Not Placed,0,5.666666666666667,4
15437,23,Male,BCA,CSE,9.67,1,6,10,6,97,7,3,0,Placed,1,7.666666666666667,11
11380,22,Male,B.Tech,ECE,8.35,1,5,9,4,72,5,3,0,Not Placed,0,6.0,10
26675,24,Male,B.Sc,ECE,7.49,0,4,5,7,77,5,2,0,Placed,1,5.666666666666667,6
3203,20,Female,MCA,Civil,5.63,0,2,2,7,66,5,1,3,Not Placed,0,4.666666666666667,3
19004,18,Female,B.Sc,ME,6.43,0,3,4,7,51,6,1,2,Not Placed,0,5.666666666666667,4
44010,19,Male,B.Tech,ECE,8.07,0,4,6,5,76,6,2,0,Placed,1,5.666666666666667,6
27340,24,Male,MCA,ECE,6.82,0,3,5,6,85,4,2,1,Placed,1,5.0,5
23703,24,Male,MCA,CSE,7.5,1,4,5,4,73,5,2,2,Not Placed,0,4.666666666666667,8
17653,18,Female,B.Sc,ME,4.95,1,2,2,3,37,6,0,1,Not Placed,0,3.6666666666666665,4
28376,24,Male,BCA,CSE,7.39,1,4,7,7,73,5,2,0,Placed,1,6.333333333333333,8
35999,22,Male,B.Sc,Civil,5.9,1,2,1,4,61,6,1,2,Not Placed,0,3.6666666666666665,5
39792,22,Male,MCA,IT,7.52,0,4,5,6,70,6,2,0,Placed,1,5.666666666666667,6
38517,19,Male,BCA,IT,7.2,1,4,6,8,71,4,2,2,Not Placed,0,6.0,8
6672,20,Male,B.Tech,IT,7.58,3,5,9,6,83,6,3,0,Placed,1,7.0,14
26452,19,Female,BCA,CSE,5.61,0,3,4,6,54,8,1,1,Not Placed,0,6.0,4
37041,21,Female,BCA,ME,6.89,2,4,6,4,53,6,2,1,Not Placed,0,5.333333333333333,10
14821,24,Female,BCA,IT,6.21,1,3,5,4,63,4,2,2,Not Placed,0,4.333333333333333,7
8376,23,Male,BCA,Civil,6.8,0,3,5,4,57,7,1,2,Not Placed,0,5.333333333333333,4
10252,18,Female,B.Sc,CSE,7.16,1,5,9,6,63,5,3,0,Placed,1,6.666666666666667,10
13011,19,Female,B.Tech,ECE,7.37,0,3,4,5,80,6,2,0,Not Placed,0,5.0,5
41549,23,Female,B.Tech,CSE,7.25,2,4,5,4,73,5,2,1,Not Placed,0,4.666666666666667,10
37256,18,Male,BCA,Civil,7.32,1,4,7,3,61,4,2,0,Not Placed,0,4.666666666666667,8
37304,23,Female,BCA,CSE,7.4,0,3,4,5,73,5,1,1,Not Placed,0,4.666666666666667,4
39323,22,Female,BCA,ME,6.65,0,4,6,8,70,5,2,0,Placed,1,6.333333333333333,6
2021,23,Female,MCA,IT,7.44,2,5,9,6,77,7,3,1,Placed,1,7.333333333333333,12
676,18,Female,B.Tech,Civil,6.96,0,3,4,6,71,9,1,0,Not Placed,0,6.333333333333333,4
1997,19,Female,B.Tech,IT,6.7,1,4,7,7,73,6,2,0,Placed,1,6.666666666666667,8
37502,19,Female,B.Tech,ECE,8.05,2,4,6,6,87,4,2,0,Placed,1,5.333333333333333,10
2027,22,Male,MCA,IT,7.01,1,4,7,5,69,4,2,2,Not Placed,0,5.333333333333333,8
29961,19,Female,B.Tech,ECE,6.76,0,3,5,3,80,5,2,1,Not Placed,0,4.333333333333333,5
34301,24,Female,MCA,CSE,8.45,2,5,8,2,85,5,3,1,Not Placed,0,5.0,12
18665,20,Female,B.Sc,ME,6.49,1,3,4,5,64,4,1,2,Not Placed,0,4.333333333333333,6
48421,21,Female,BCA,Civil,8.21,1,5,7,5,94,6,2,1,Placed,1,6.0,9
34901,22,Male,B.Sc,IT,6.29,0,4,6,6,65,6,2,2,Not Placed,0,6.0,6
7969,21,Male,MCA,ME,6.11,0,2,2,4,37,3,0,2,Not Placed,0,3.0,2
12220,19,Female,BCA,IT,6.12,0,4,7,5,53,7,2,2,Not Placed,0,6.333333333333333,6
46273,23,Female,MCA,ME,6.86,0,3,4,4,74,5,1,0,Not Placed,0,4.333333333333333,4
21970,24,Male,B.Sc,ME,6.05,0,3,5,2,52,5,1,3,Not Placed,0,4.0,4
28128,21,Female,BCA,ECE,7.06,1,4,6,8,78,4,2,2,Not Placed,0,6.0,8
46922,23,Male,MCA,CSE,7.16,0,4,6,9,79,6,2,0,Placed,1,7.0,6
33544,23,Male,MCA,CSE,7.94,1,5,9,6,78,5,3,0,Placed,1,6.666666666666667,10
26797,23,Male,MCA,ECE,6.39,0,2,2,6,59,7,1,2,Not Placed,0,5.0,3
23866,23,Female,BCA,Civil,7.53,1,4,5,3,74,7,2,1,Not Placed,0,5.0,8
31425,18,Female,B.Sc,CSE,8.31,1,5,9,4,82,6,3,0,Not Placed,0,6.333333333333333,10
25870,24,Male,BCA,Civil,6.21,0,2,1,6,65,6,1,3,Not Placed,0,4.333333333333333,3
45255,20,Female,MCA,ME,4.5,1,1,1,5,35,6,0,2,Not Placed,0,4.0,3
16399,24,Male,BCA,ME,7.87,0,4,6,6,83,5,2,1,Placed,1,5.666666666666667,6
28371,18,Male,B.Tech,CSE,7.45,1,4,7,9,77,5,2,1,Placed,1,7.0,8
16552,19,Male,BCA,ECE,7.11,0,3,4,6,74,8,1,0,Not Placed,0,6.0,4
43152,24,Male,BCA,ME,7.89,0,3,3,6,78,5,1,0,Not Placed,0,4.666666666666667,4
42346,21,Female,MCA,CSE,6.84,0,4,7,3,71,6,2,1,Not Placed,0,5.333333333333333,6
22073,18,Male,MCA,IT,6.16,0,4,7,4,68,5,2,1,Not Placed,0,5.333333333333333,6
31029,20,Male,BCA,CSE,7.93,2,5,9,4,95,5,3,1,Not Placed,0,6.0,12
20512,24,Male,MCA,Civil,7.19,0,3,4,7,73,4,1,0,Not Placed,0,5.0,4
690,19,Male,B.Sc,ME,6.75,0,3,3,6,61,3,1,0,Not Placed,0,4.0,4
35383,23,Male,MCA,CSE,6.99,0,3,5,5,75,5,2,2,Not Placed,0,5.0,5
38048,23,Female,BCA,ECE,6.1,1,4,6,3,51,5,2,1,Not Placed,0,4.666666666666667,8
11232,19,Female,MCA,Civil,5.83,0,2,2,7,59,3,1,3,Not Placed,0,4.0,3
28393,23,Male,MCA,IT,4.9,0,3,5,4,49,8,1,2,Not Placed,0,5.666666666666667,4
40360,19,Female,BCA,ECE,6.35,0,3,4,7,61,4,1,1,Not Placed,0,5.0,4
17826,21,Male,B.Sc,ECE,5.45,1,3,6,6,36,5,1,1,Not Placed,0,5.666666666666667,6
18316,23,Female,B.Tech,ME,5.39,0,2,2,5,53,5,1,1,Not Placed,0,4.0,3
6045,21,Male,B.Sc,CSE,8.48,1,5,8,6,96,6,3,1,Placed,1,6.666666666666667,10
29624,18,Male,MCA,IT,5.95,0,4,8,6,42,6,2,3,Not Placed,0,6.666666666666667,6
23602,19,Male,BCA,IT,8.12,1,5,8,3,70,5,2,1,Not Placed,0,5.333333333333333,9
48677,24,Female,B.Tech,ME,6.73,0,2,2,7,54,6,1,0,Not Placed,0,5.0,3
12126,22,Male,B.Sc,IT,6.86,1,4,7,8,70,5,2,2,Not Placed,0,6.666666666666667,8
40832,21,Male,B.Tech,CSE,8.62,1,5,8,4,84,5,3,0,Not Placed,0,5.666666666666667,10
28018,21,Female,B.Tech,ME,6.3,0,3,4,6,64,5,1,3,Not Placed,0,5.0,4
6464,23,Female,MCA,ECE,6.08,0,2,1,3,66,5,1,1,Not Placed,0,3.0,3
39155,20,Female,B.Sc,ECE,7.38,1,4,5,3,66,4,2,0,Not Placed,0,4.0,8
36120,21,Female,B.Sc,Civil,7.72,1,4,6,7,74,6,2,0,Placed,1,6.333333333333333,8
20459,23,Male,B.Tech,Civil,6.02,0,3,3,5,71,6,1,3,Not Placed,0,4.666666666666667,4
37071,22,Male,B.Sc,Civil,7.07,0,3,4,8,83,4,2,1,Not Placed,0,5.333333333333333,5
43524,24,Male,MCA,IT,6.41,1,4,8,6,43,6,2,3,Not Placed,0,6.666666666666667,8
43255,21,Female,BCA,ECE,7.45,2,4,7,7,69,8,2,0,Placed,1,7.333333333333333,10
10464,19,Male,BCA,IT,7.31,1,4,7,7,72,4,2,0,Placed,1,6.0,8
26629,24,Female,B.Sc,CSE,7.0,3,5,8,5,83,5,3,0,Placed,1,6.0,14
